id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
35,1966,0,515,141,34,20.0,528.75,0.9655611515045166,0.9679999947547913,0,0,1280,720
36,11407,570,381,155,205,620.0,461.25,0.9646099805831909,0.966781735420227,0,0,1280,720
37,352,449,189,17,21,460.0,191.25,0.9644761681556702,0.9747191071510315,0,0,1280,720
38,1139,578,77,42,33,580.0,101.25,0.9642968773841858,0.9877515435218811,0,0,1280,720
39,2403,1091,659,52,60,1100.0,686.25,0.9625666737556458,0.981893002986908,0,0,1280,720
40,1076,838,149,42,31,860.0,168.75,0.9615874886512756,0.9870967864990234,0,0,1280,720
41,4516,803,610,59,109,820.0,708.75,0.9614465236663818,0.966304361820221,0,0,1280,720
42,3478,384,449,106,55,420.0,461.25,0.96095871925354,0.966469407081604,0,0,1280,720
43,46114,150,9,114,466,220.0,326.25,0.9608042240142822,0.9748830795288086,0,0,1280,720
44,3907,722,524,124,70,740.0,573.75,0.9604905247688293,0.97298663854599,0,0,1280,720
45,1228,585,683,39,36,620.0,708.75,0.9602558016777039,0.987873911857605,0,0,1280,720
46,16746,0,261,154,112,20.0,281.25,0.9601154327392578,0.9802842140197754,0,0,1280,720
47,12484,880,399,165,218,980.0,461.25,0.9598053693771362,0.9684983491897583,0,0,1280,720
48,5166,1178,616,79,103,1220.0,686.25,0.9591720104217529,0.9739713072776794,0,0,1280,720
49,6536,478,388,99,134,540.0,416.25,0.9570823907852173,0.96892911195755,0,0,1280,720
50,1645,935,617,42,49,940.0,641.25,0.9567477107048035,0.9748502969741821,0,0,1280,720
51,9089,367,357,123,181,420.0,461.25,0.9566484689712524,0.9655097723007202,0,0,1280,720
52,185,852,181,13,14,860.0,191.25,0.9551905989646912,0.9840425252914429,0,0,1280,720
53,4019,645,0,14,408,660.0,78.75,0.9547632932662964,0.9719626307487488,0,0,1280,720
54,336,700,121,16,20,700.0,123.75,0.9543352723121643,0.9764705896377563,0,0,1280,720
55,5626,494,620,87,98,540.0,663.75,0.9540643692016602,0.963718831539154,0,0,1280,720
56,12328,572,408,287,199,820.0,528.75,0.9534677267074585,0.964345395565033,0,0,1280,720
57,11137,463,361,128,198,540.0,416.25,0.9533326625823975,0.9721779227256775,0,0,1280,720
58,3684,723,619,67,100,780.0,708.75,0.9527359008789062,0.9732548594474792,0,0,1280,720
59,9155,303,357,187,181,420.0,483.75,0.9523811340332031,0.9570329189300537,0,0,1280,720
60,22283,0,370,155,152,140.0,371.25,0.951620876789093,0.9557538032531738,0,0,1280,720
61,3742,216,638,56,81,220.0,708.75,0.9514675140380859,0.9767932295799255,0,0,1280,720
62,9360,212,334,108,186,260.0,438.75,0.9497525691986084,0.969588577747345,0,0,1280,720
63,4073,669,643,75,76,700.0,663.75,0.9497480392456055,0.9583132266998291,0,0,1280,720
64,2130,1085,0,94,23,1140.0,11.25,0.9487874507904053,0.9723629951477051,0,0,1280,720
65,1067,1122,614,35,35,1140.0,641.25,0.9484554529190063,0.9860464930534363,0,0,1280,720
66,49141,1165,21,114,457,1260.0,348.75,0.9463857412338257,0.9792850613594055,0,0,1280,720
67,30579,150,11,73,464,220.0,213.75,0.9460159540176392,0.959101140499115,0,0,1280,720
68,849,176,679,24,40,180.0,686.25,0.9456630945205688,0.968822181224823,0,0,1280,720
69,468,1015,582,31,18,1020.0,596.25,0.945223331451416,0.9850746393203735,0,0,1280,720
70,3794,935,616,52,102,940.0,641.25,0.9448624849319458,0.9677503108978271,0,0,1280,720
71,6274,806,33,202,407,900.0,146.25,0.9438424110412598,0.9534630179405212,0,0,1280,720
72,1963,747,668,46,51,780.0,686.25,0.9422623515129089,0.9714142680168152,0,0,1280,720
73,269,897,600,16,18,900.0,618.75,0.942162275314331,0.9816849827766418,0,0,1280,720
74,2367,971,665,77,54,1020.0,663.75,0.9420726895332336,0.9569180011749268,0,0,1280,720
75,1256,688,643,43,34,700.0,663.75,0.9417550563812256,0.9733542203903198,0,0,1280,720
76,779,636,617,30,34,660.0,641.25,0.9414022564888,0.9822109341621399,0,0,1280,720
77,234,330,136,13,17,340.0,146.25,0.9413315057754517,0.9914529919624329,0,0,1280,720
78,618,1215,584,51,12,1220.0,596.25,0.940079391002655,0.9823434948921204,0,0,1280,720
79,3062,803,643,52,76,820.0,708.75,0.9400789737701416,0.9665272235870361,0,0,1280,720
80,1032,181,0,76,16,220.0,11.25,0.9386329650878906,0.9566037654876709,0,0,1280,720
81,659,276,584,52,14,300.0,596.25,0.9382985830307007,0.9729729890823364,0,0,1280,720
82,1608,83,584,39,53,100.0,618.75,0.9382435083389282,0.9777640700340271,0,0,1280,720
83,6897,382,386,108,117,420.0,483.75,0.9378833770751953,0.9658119678497314,0,0,1280,720
84,124888,0,0,263,523,220.0,191.25,0.9378591775894165,0.9708067774772644,0,0,1280,720
85,4371,580,411,86,76,660.0,438.75,0.9373262524604797,0.963321328163147,0,0,1280,720
86,13456,0,577,146,141,100.0,663.75,0.9363224506378174,0.9566298723220825,0,0,1280,720
87,3047,613,637,45,82,620.0,663.75,0.9362426996231079,0.967128574848175,0,0,1280,720
88,1220,24,577,41,37,60.0,596.25,0.9359514713287354,0.9749190807342529,0,0,1280,720
89,212,214,504,14,17,220.0,506.25,0.9353069067001343,0.9952830076217651,0,0,1280,720
90,1474,723,618,35,58,740.0,641.25,0.9349408745765686,0.9654484987258911,0,0,1280,720
91,1015,832,610,31,40,860.0,618.75,0.9342029690742493,0.9853943586349487,0,0,1280,720
92,5783,1094,614,80,104,1140.0,663.75,0.9340982437133789,0.9685694575309753,0,0,1280,720
93,19540,0,15,150,241,60.0,213.75,0.9334215521812439,0.9547750949859619,0,0,1280,720
94,251,570,569,17,17,580.0,573.75,0.9326149225234985,0.9881423115730286,0,0,1280,720
95,214,301,514,15,16,300.0,528.75,0.9311870336532593,0.9770641922950745,0,0,1280,720
96,8189,157,341,66,134,220.0,348.75,0.9305839538574219,0.9669144153594971,0,0,1280,720
97,8148,0,577,78,141,60.0,641.25,0.929278552532196,0.9666787385940552,0,0,1280,720
98,1131,1209,616,39,34,1220.0,641.25,0.9285822510719299,0.9790940880775452,0,0,1280,720
99,2517,900,649,42,70,900.0,708.75,0.9280693531036377,0.9677168130874634,0,0,1280,720
100,5792,281,612,76,106,340.0,686.25,0.9276882410049438,0.9527015686035156,0,0,1280,720
101,3388,1119,614,55,103,1140.0,663.75,0.9263151288032532,0.9544274806976318,0,0,1280,720
102,233,366,524,18,15,380.0,528.75,0.9246578216552734,0.9871794581413269,0,0,1280,720
103,8456,302,341,134,187,340.0,461.25,0.9235213994979858,0.9543717503547668,0,0,1280,720
104,1420,1259,620,20,99,1260.0,686.25,0.9226224422454834,0.9668737053871155,0,0,1280,720
105,343,518,360,27,19,540.0,371.25,0.922203779220581,0.9713466763496399,0,0,1280,720
106,1857,1028,613,39,62,1060.0,663.75,0.9221382737159729,0.9521304368972778,0,0,1280,720
107,2292,484,479,107,46,500.0,506.25,0.9219859838485718,0.9661089777946472,0,0,1280,720
108,259,417,504,22,13,420.0,506.25,0.9211052656173706,0.9659090638160706,0,0,1280,720
109,3743,1028,613,61,105,1060.0,663.75,0.9194556474685669,0.9575805068016052,0,0,1280,720
110,2524,220,437,101,68,300.0,461.25,0.9193273782730103,0.9507942795753479,0,0,1280,720
111,4504,644,0,32,437,660.0,56.25,0.9188694953918457,0.9549686312675476,0,0,1280,720
112,3381,899,429,90,67,940.0,461.25,0.9183583855628967,0.952243983745575,0,0,1280,720
113,837,1259,672,20,47,1260.0,686.25,0.9180731177330017,0.9810874462127686,0,0,1280,720
114,772,967,692,37,27,980.0,708.75,0.9140713810920715,0.9706258177757263,0,0,1280,720
115,434,686,527,29,31,700.0,551.25,0.9126937389373779,0.9771689772605896,0,0,1280,720
116,251,607,537,24,14,620.0,551.25,0.9123005867004395,0.9802371263504028,0,0,1280,720
117,334,451,152,22,28,460.0,168.75,0.9119741320610046,0.9791044592857361,0,0,1280,720
118,3364,717,434,95,59,780.0,461.25,0.9106563925743103,0.9593259692192078,0,0,1280,720
119,1678,544,674,38,45,580.0,686.25,0.9105336666107178,0.9751772880554199,0,0,1280,720
120,3780,478,388,87,73,540.0,438.75,0.9091721177101135,0.9570282101631165,0,0,1280,720
121,7157,896,617,92,102,980.0,663.75,0.9061588048934937,0.9532595276832581,0,0,1280,720
122,281,257,334,21,15,260.0,348.75,0.9057826995849609,0.9754385948181152,0,0,1280,720
123,4286,577,483,121,88,660.0,506.25,0.9052853584289551,0.9558756351470947,0,0,1280,720
124,79365,0,0,157,524,60.0,281.25,0.9051109552383423,0.9783168435096741,0,0,1280,720
125,4005,613,617,53,102,620.0,663.75,0.9050973653793335,0.9566601514816284,0,0,1280,720
126,225,765,406,24,16,780.0,416.25,0.9016308188438416,0.960698664188385,0,0,1280,720
127,213,330,602,13,21,340.0,618.75,0.9003640413284302,0.9723502397537231,0,0,1280,720
128,1585,348,667,36,52,380.0,708.75,0.8995299339294434,0.9622758030891418,0,0,1280,720
129,165,328,494,20,11,340.0,506.25,0.8985173106193542,0.976047933101654,0,0,1280,720
130,356,1003,562,24,26,1020.0,573.75,0.8967614769935608,0.9750692248344421,0,0,1280,720
131,1375,832,610,31,68,860.0,663.75,0.8940044045448303,0.9635453820228577,0,0,1280,720
132,321,376,495,17,31,380.0,506.25,0.8913909792900085,0.9631901979446411,0,0,1280,720
133,497,899,568,19,34,900.0,573.75,0.8903867602348328,0.9702970385551453,0,0,1280,720
134,3899,148,628,82,89,220.0,663.75,0.8888364434242249,0.9507499933242798,0,0,1280,720
135,5194,311,369,89,107,380.0,393.75,0.8835642337799072,0.9501692652702332,0,0,1280,720
