id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
51,2442,0,613,29,106,20.0,663.75,0.9568769931793213,0.9821355938911438,0,0,1280,720
52,441,607,404,24,22,620.0,416.25,0.9568532109260559,0.9686098694801331,0,0,1280,720
53,1120,686,660,35,38,700.0,686.25,0.9566969275474548,0.9849823117256165,0,0,1280,720
54,7357,477,382,176,174,580.0,438.75,0.9565680027008057,0.9679487347602844,0,0,1280,720
55,825,593,656,31,32,620.0,686.25,0.9564343690872192,0.9760765433311462,0,0,1280,720
56,2491,1066,658,65,61,1100.0,708.75,0.9561675786972046,0.9722442626953125,0,0,1280,720
57,255,296,173,15,17,300.0,191.25,0.9558444619178772,0.9581748843193054,0,0,1280,720
58,4353,239,641,84,78,260.0,708.75,0.954839825630188,0.9763851165771484,0,0,1280,720
59,1249,188,440,41,34,220.0,461.25,0.9538190960884094,0.973164975643158,0,0,1280,720
60,1517,1253,0,26,59,1260.0,11.25,0.953610897064209,0.9816393256187439,0,0,1280,720
61,35491,1035,71,107,414,1100.0,371.25,0.9532850384712219,0.9640419483184814,0,0,1280,720
62,214,818,222,14,15,820.0,236.25,0.9530982375144958,0.9906542301177979,0,0,1280,720
63,1705,686,660,36,59,700.0,686.25,0.9529117345809937,0.969924807548523,0,0,1280,720
64,7558,864,378,169,186,940.0,438.75,0.9526786804199219,0.9633671045303345,0,0,1280,720
65,2304,1249,620,30,99,1260.0,663.75,0.9523265361785889,0.975139319896698,0,0,1280,720
66,10018,867,419,94,173,940.0,483.75,0.9516886472702026,0.9689037799835205,0,0,1280,720
67,2574,768,652,59,67,780.0,708.75,0.9515248537063599,0.975834310054779,0,0,1280,720
68,74915,0,0,1279,467,900.0,56.25,0.9506775140762329,0.9607809782028198,0,0,1280,720
69,1139,1084,658,35,38,1100.0,686.25,0.9506701231002808,0.9773716330528259,0,0,1280,720
70,820,1165,663,39,27,1180.0,686.25,0.950546145439148,0.9663461446762085,0,0,1280,720
71,641,1176,11,40,18,1180.0,11.25,0.9503651857376099,0.9783950448036194,0,0,1280,720
72,2103,1084,658,45,61,1100.0,663.75,0.9496361017227173,0.9681349396705627,0,0,1280,720
73,916,796,652,30,37,820.0,663.75,0.947834312915802,0.9848484992980957,0,0,1280,720
74,35591,1035,71,201,414,1060.0,371.25,0.9476316571235657,0.9666712880134583,0,0,1280,720
75,305,686,618,21,18,700.0,618.75,0.9468163251876831,0.9676375389099121,0,0,1280,720
76,3822,1245,273,34,143,1260.0,393.75,0.9461382031440735,0.9515474438667297,0,0,1280,720
77,1257,54,0,38,36,60.0,33.75,0.9447322487831116,0.9780219793319702,0,0,1280,720
78,2429,468,658,49,61,500.0,708.75,0.9432511329650879,0.9735342264175415,0,0,1280,720
79,7244,1081,423,117,131,1140.0,461.25,0.9432475566864014,0.955342710018158,0,0,1280,720
80,3346,110,666,78,53,180.0,708.75,0.9398238062858582,0.9732824563980103,0,0,1280,720
81,1542,730,0,25,64,740.0,33.75,0.9394345283508301,0.9755626916885376,0,0,1280,720
82,458,1177,631,53,9,1220.0,641.25,0.9393630027770996,0.989154040813446,0,0,1280,720
83,9862,0,36,116,88,60.0,56.25,0.9386136531829834,0.9705529808998108,0,0,1280,720
84,1484,0,0,44,33,20.0,11.25,0.9381358027458191,0.9799196720123291,0,0,1280,720
85,1989,354,691,87,28,380.0,708.75,0.9377460479736328,0.9682382345199585,0,0,1280,720
86,96310,1036,63,243,494,1220.0,281.25,0.9372807741165161,0.9737131595611572,0,0,1280,720
87,4814,1215,620,64,98,1220.0,686.25,0.9366979598999023,0.9743905067443848,0,0,1280,720
88,1273,548,467,42,41,580.0,483.75,0.9347755312919617,0.9721792936325073,0,0,1280,720
89,3321,875,437,69,66,940.0,483.75,0.9340516328811646,0.9703264236450195,0,0,1280,720
90,6563,378,420,117,120,460.0,461.25,0.933946967124939,0.9672057628631592,0,0,1280,720
91,3851,611,31,19,373,620.0,303.75,0.9335516095161438,0.959380567073822,0,0,1280,720
92,9237,1104,0,175,64,1220.0,33.75,0.9306864142417908,0.9584082961082458,0,0,1280,720
93,5554,527,27,200,375,620.0,348.75,0.9303485155105591,0.9552395939826965,0,0,1280,720
94,10452,0,613,127,106,100.0,663.75,0.9300191402435303,0.9776684045791626,0,0,1280,720
95,1726,548,468,41,79,580.0,483.75,0.9291790723800659,0.9575551748275757,0,0,1280,720
96,3462,650,508,65,85,700.0,573.75,0.9286726713180542,0.970931887626648,0,0,1280,720
97,3910,639,445,86,75,700.0,461.25,0.9265809655189514,0.9611138701438904,0,0,1280,720
98,2849,1106,480,64,74,1140.0,506.25,0.9254526495933533,0.9651243090629578,0,0,1280,720
99,8484,590,404,64,193,620.0,483.75,0.924645185470581,0.9605217576026917,0,0,1280,720
100,31953,118,46,71,465,180.0,258.75,0.9241317510604858,0.9678393006324768,0,0,1280,720
101,1165,0,613,29,43,20.0,641.25,0.9228413105010986,0.9737732410430908,0,0,1280,720
102,299,416,393,24,18,420.0,393.75,0.9216393828392029,0.9833887219429016,0,0,1280,720
103,360,690,591,19,28,700.0,596.25,0.9215068221092224,0.9754098653793335,0,0,1280,720
104,1328,796,651,31,66,820.0,686.25,0.9212633371353149,0.9520648717880249,0,0,1280,720
105,7531,120,126,66,115,180.0,168.75,0.9194526672363281,0.9530864357948303,0,0,1280,720
106,3423,110,666,118,53,140.0,708.75,0.9189780354499817,0.9706305861473083,0,0,1280,720
107,1202,888,590,80,24,900.0,596.25,0.9187870025634766,0.9632052183151245,0,0,1280,720
108,420,661,569,16,34,660.0,573.75,0.9162052869796753,0.9834905862808228,0,0,1280,720
109,3121,239,651,64,68,260.0,708.75,0.9160804152488708,0.952201247215271,0,0,1280,720
110,1635,40,620,39,54,60.0,663.75,0.9155594706535339,0.9598802328109741,0,0,1280,720
111,302,675,426,24,17,700.0,438.75,0.9142776727676392,0.9739413857460022,0,0,1280,720
112,2533,873,525,62,57,900.0,551.25,0.9124209880828857,0.9635800123214722,0,0,1280,720
113,579,889,491,54,31,900.0,506.25,0.9111226201057434,0.9594594836235046,0,0,1280,720
114,35708,1132,140,115,383,1140.0,213.75,0.9096229076385498,0.9519997835159302,0,0,1280,720
115,3641,1047,0,55,68,1100.0,11.25,0.909559428691864,0.9612902998924255,0,0,1280,720
116,7802,120,76,66,166,140.0,236.25,0.9094445109367371,0.9542850255966187,0,0,1280,720
117,492,568,507,16,39,580.0,528.75,0.9084770083427429,0.9660000205039978,0,0,1280,720
118,9936,0,36,116,213,60.0,101.25,0.9080522656440735,0.9594448208808899,0,0,1280,720
119,1606,264,66,209,17,420.0,78.75,0.9061794877052307,0.9507898092269897,0,0,1280,720
120,1754,183,676,50,43,220.0,708.75,0.9060978293418884,0.9532294273376465,0,0,1280,720
121,1062,990,691,45,28,1020.0,708.75,0.905814528465271,0.9541284441947937,0,0,1280,720
122,283,289,640,18,24,300.0,641.25,0.9038901925086975,0.9650349617004395,0,0,1280,720
123,556,831,471,45,14,860.0,483.75,0.9031670093536377,0.9699646830558777,0,0,1280,720
124,190,563,544,18,12,580.0,551.25,0.9026246666908264,0.9689119458198547,0,0,1280,720
125,272,1087,551,28,13,1100.0,551.25,0.901694655418396,0.9818840622901917,0,0,1280,720
126,4951,591,427,64,110,620.0,483.75,0.8982352018356323,0.9503448009490967,0,0,1280,720
127,1653,568,680,54,39,580.0,708.75,0.898013710975647,0.9614243507385254,0,0,1280,720
128,1738,652,637,64,43,660.0,663.75,0.8971704840660095,0.9513422846794128,0,0,1280,720
129,422,979,517,16,35,980.0,528.75,0.8935448527336121,0.9696969985961914,0,0,1280,720
130,274,415,550,25,14,420.0,551.25,0.8918930888175964,0.9747292399406433,0,0,1280,720
131,439,449,482,27,29,460.0,483.75,0.8904436230659485,0.9841628670692444,0,0,1280,720
132,1397,344,403,176,37,420.0,416.25,0.8896591663360596,0.9615921974182129,0,0,1280,720
133,4957,187,352,42,122,220.0,371.25,0.8881946206092834,0.9644206166267395,0,0,1280,720
